date,cases,deaths,cases_smoothed,deaths_smoothed,cfr,air temperature
2021-12-06,42573.0,361.0,52143.28571428572,336.7142857142857,0.0064574811713876325,1.0030533333333334
2021-12-07,69334.0,401.0,50513.28571428572,332.14285714285717,0.006575356412598665,0.66268
2021-12-08,67242.0,388.0,49394.857142857145,325.14285714285717,0.006582524496477366,0.33654666666666666
2021-12-09,57695.0,342.0,48315.71428571428,315.14285714285717,0.006522574731675587,0.3442355555555555
2021-12-10,51143.0,347.0,46743.42857142857,300.0,0.006418014449701104,0.7261866666666666
2021-12-11,34681.0,245.0,45448.42857142857,291.7142857142857,0.00641857804293092,1.6307733333333334
2021-12-12,15542.0,122.0,43331.0,281.0,0.006484964575015578,2.4889066666666664
2021-12-13,31567.0,255.0,41845.0,271.0,0.006476281515115307,3.6345066666666668
2021-12-14,60269.0,343.0,40432.71428571428,257.85714285714283,0.00637743835437358,4.638613333333334
2021-12-15,52420.0,313.0,39562.57142857143,246.42857142857142,0.006228831001884898,4.894986666666667
2021-12-16,47293.0,272.0,39091.0,241.28571428571428,0.006172410894725494,4.530773333333334
2021-12-17,41257.0,255.0,38429.71428571428,231.42857142857142,0.00602212573603759,4.26064
2021-12-18,28590.0,165.0,36721.28571428572,216.14285714285714,0.005886037292500651,3.1734400000000003
2021-12-19,12241.0,86.0,35081.857142857145,200.42857142857142,0.005713168792986199,1.6316266666666668
2021-12-20,26938.0,186.0,33328.42857142857,185.57142857142858,0.005567962143001042,0.16855111111111123
2021-12-21,48310.0,236.0,30564.714285714286,162.85714285714286,0.005328273031927573,-0.67502
2021-12-22,40944.0,203.0,27970.85714285714,148.14285714285714,0.005296328832049685,-0.5806733333333335
2021-12-23,35019.0,168.0,27712.571428571428,145.42857142857142,0.005247747283337113,-1.067548888888889
2021-12-24,21911.0,96.0,27359.14285714286,137.0,0.005007466817047317,-1.1221200000000002
2021-12-25,10433.0,62.0,26645.85714285714,125.71428571428571,0.0047179674138568845,-0.3232755555555557
2021-12-26,10433.0,67.0,26748.714285714286,116.28571428571429,0.0043473384568550695,0.511771111111111
2021-12-27,24464.0,127.0,27660.285714285714,109.71428571428571,0.003966491411099978,0.7689444444444444
2021-12-28,43317.0,157.0,28670.0,105.14285714285714,0.003667347650605411,3.2215799999999994
2021-12-29,41664.0,137.0,29211.285714285714,101.14285714285714,0.0034624582475462026,5.8457511111111105
2021-12-30,41400.0,122.0,29797.714285714286,97.28571428571429,0.0032648717063629043,7.5960511111111115
2021-12-31,28979.0,64.0,31416.14285714286,92.42857142857143,0.0029420725468708078,8.58138
2022-01-01,14222.0,34.0,34429.42857142857,85.42857142857143,0.0024812660265719527,9.123439999999999
2022-01-02,14538.0,40.0,37696.0,76.71428571428571,0.0020350776133883095,8.39912
2022-01-03,35793.0,93.0,39832.42857142857,67.14285714285714,0.0016856330269306773,6.68296
2022-01-04,64410.0,108.0,43670.57142857143,64.85714285714286,0.0014851452759949493,4.889157777777777
2022-01-05,64530.0,76.0,46922.857142857145,64.71428571428571,0.0013791633684466903,3.249046666666666
2022-01-06,56355.0,55.0,48229.42857142857,61.0,0.0012647879480814914,1.77584
2022-01-07,55846.0,48.0,50775.28571428572,53.0,0.0012647879480814914,0.7930133333333332
2022-01-08,36988.0,33.0,53865.42857142857,43.42857142857143,0.0012647879480814914,0.6817377777777777
2022-01-09,23684.0,14.0,57230.857142857145,35.857142857142854,0.0012647879480814914,0.6708044444444444
2022-01-10,53614.0,37.0,61114.0,30.857142857142858,0.0012647879480814914,0.6927244444444445
2022-01-11,86041.0,41.0,64424.71428571428,27.0,0.0012647879480814914,0.9685111111111111
2022-01-12,88088.0,23.0,66981.0,24.0,0.0012647879480814914,1.0443244444444446
2022-01-13,83537.0,20.0,68440.14285714286,23.0,0.0012647879480814914,1.00936
2022-01-14,79021.0,21.0,71651.57142857143,21.285714285714285,0.0012647879480814914,1.241306666666667
2022-01-15,54882.0,12.0,75324.57142857143,16.857142857142858,0.0012647879480814914,1.8794400000000002
2022-01-16,33898.0,7.0,75881.28571428571,13.571428571428571,0.0012647879480814914,2.092026666666667
2022-01-17,76094.0,25.0,63947.42857142857,10.714285714285714,0.0012647879480814914,2.072693333333334
2022-01-18,111752.0,10.0,52658.71428571428,7.714285714285714,0.0012647879480814914,1.8689600000000002
2022-01-19,91985.0,0.0,44818.42857142857,6.0,0.0012647879480814914,1.626506666666667
